1_T_1_2,1_I_2_1,1,0,2
1_N_1_74,1_I_2_1,1,0,2
1_T_2_2,1_I_2_1,1,0,2
1_N_2_65,1_I_2_1,1,0,2
1_T_3_2,1_I_2_1,1,0,2
1_N_3_64,1_I_2_1,1,0,2
1_T_4_2,1_I_2_1,1,0,2
1_N_4_65,1_I_2_1,1,0,2
1_T_5_2,1_I_2_1,1,0,2
1_N_5_62,1_I_2_1,1,0,2
1_T_6_2,1_I_2_1,1,0,2
1_N_6_65,1_I_2_1,1,0,2
1_T_7_2,1_I_2_1,1,0,2
1_N_7_64,1_I_2_1,1,0,2
1_T_8_2,1_I_2_1,1,0,2
1_N_8_65,1_I_2_1,1,0,2
1_T_9_2,1_I_2_1,1,0,2
1_N_9_74,1_I_2_1,1,0,2
1_T_10_2,1_I_2_1,1,0,2
1_N_10_65,1_I_2_1,1,0,2
1_T_11_2,1_I_2_1,1,0,2
1_N_11_64,1_I_2_1,1,0,2
1_T_12_2,1_I_2_1,1,0,2
1_N_12_65,1_I_2_1,1,0,2
1_T_13_2,1_I_2_1,1,0,2
1_N_13_62,1_I_2_1,1,0,2
1_T_14_2,1_I_2_1,1,0,2
1_N_14_65,1_I_2_1,1,0,2
1_T_15_2,1_I_2_1,1,0,2
1_N_15_64,1_I_2_1,1,0,2
1_T_16_2,1_I_2_1,1,0,2
1_N_16_65,1_I_2_1,1,0,2
1_T_17_2,1_I_2_1,1,0,2
1_N_17_70,1_I_2_1,1,0,2
1_T_18_2,1_I_2_1,1,0,2
1_N_18_67,1_I_2_1,1,0,2
1_T_19_2,1_I_2_1,1,0,2
1_N_19_66,1_I_2_1,1,0,2
1_T_20_2,1_I_2_1,1,0,2
1_N_20_67,1_I_2_1,1,0,2
1_T_21_2,1_I_2_1,1,0,2
1_N_21_62,1_I_2_1,1,0,2
1_T_22_2,1_I_2_1,1,0,2
1_N_22_67,1_I_2_1,1,0,2
1_T_23_2,1_I_2_1,1,0,2
1_N_23_66,1_I_2_1,1,0,2
1_T_24_2,1_I_2_1,1,0,2
1_N_24_67,1_I_2_1,1,0,2
2_T_1_2,1_I_2_1,1,0,2
2_N_1_50,1_I_2_1,1,0,2
2_T_2_2,1_I_2_1,1,0,2
2_N_2_57,1_I_2_1,1,0,2
2_T_3_2,1_I_2_1,1,0,2
2_N_3_55,1_I_2_1,1,0,2
2_T_4_2,1_I_2_1,1,0,2
2_N_4_57,1_I_2_1,1,0,2
2_T_5_2,1_I_2_1,1,0,2
2_N_5_53,1_I_2_1,1,0,2
2_T_6_2,1_I_2_1,1,0,2
2_N_6_57,1_I_2_1,1,0,2
2_T_7_2,1_I_2_1,1,0,2
2_N_7_55,1_I_2_1,1,0,2
2_T_8_2,1_I_2_1,1,0,2
2_N_8_57,1_I_2_1,1,0,2
2_T_9_2,1_I_2_1,1,0,2
2_N_9_50,1_I_2_1,1,0,2
2_T_10_2,1_I_2_1,1,0,2
2_N_10_57,1_I_2_1,1,0,2
2_T_11_2,1_I_2_1,1,0,2
2_N_11_55,1_I_2_1,1,0,2
2_T_12_2,1_I_2_1,1,0,2
2_N_12_57,1_I_2_1,1,0,2
2_T_13_2,1_I_2_1,1,0,2
2_N_13_53,1_I_2_1,1,0,2
2_T_14_2,1_I_2_1,1,0,2
2_N_14_57,1_I_2_1,1,0,2
2_T_15_2,1_I_2_1,1,0,2
2_N_15_55,1_I_2_1,1,0,2
2_T_16_2,1_I_2_1,1,0,2
2_N_16_57,1_I_2_1,1,0,2
2_T_17_2,1_I_2_1,1,0,2
2_N_17_50,1_I_2_1,1,0,2
2_T_18_2,1_I_2_1,1,0,2
2_N_18_58,1_I_2_1,1,0,2
2_T_19_2,1_I_2_1,1,0,2
2_N_19_57,1_I_2_1,1,0,2
2_T_20_2,1_I_2_1,1,0,2
2_N_20_58,1_I_2_1,1,0,2
2_T_21_2,1_I_2_1,1,0,2
2_N_21_55,1_I_2_1,1,0,2
2_T_22_2,1_I_2_1,1,0,2
2_N_22_58,1_I_2_1,1,0,2
2_T_23_2,1_I_2_1,1,0,2
2_N_23_57,1_I_2_1,1,0,2
2_T_24_2,1_I_2_1,1,0,2
