1_T_1_6,1_I_7_1,1,0,2
1_N_1_79,1_I_7_1,1,0,2
1_T_2_2,1_I_7_1,1,0,2
1_N_2_75,1_I_7_1,1,0,2
1_T_3_16,1_I_7_1,1,0,2
1_N_3_70,1_I_7_1,1,0,2
1_T_4_8,1_I_7_1,1,0,2
1_N_4_72,1_I_7_1,1,0,2
1_T_5_24,1_I_7_1,1,0,2
1_N_5_74,1_I_7_1,1,0,2
1_T_6_8,1_I_7_1,1,0,2
1_N_6_75,1_I_7_1,1,0,2
1_T_7_6,1_I_7_1,1,0,2
1_N_7_77,1_I_7_1,1,0,2
1_T_8_2,1_I_7_1,1,0,2
1_N_8_79,1_I_7_1,1,0,2
1_T_9_16,1_I_7_1,1,0,2
1_N_9_72,1_I_7_1,1,0,2
1_T_10_4,1_I_7_1,1,0,2
1_N_10_70,1_I_7_1,1,0,2
1_T_11_4,1_I_7_1,1,0,2
1_N_11_70,1_I_7_1,1,0,2
1_T_12_4,1_I_7_1,1,0,2
1_N_12_1,1_I_7_1,1,0,2
1_T_13_4,1_I_7_1,1,0,2
1_N_13_68,1_I_7_1,1,0,2
1_T_14_4,1_I_7_1,1,0,2
1_N_14_77,1_I_7_1,1,0,2
1_T_15_7,1_I_7_1,1,0,2
1_N_15_75,1_I_7_1,1,0,2
1_T_16_1,1_I_7_1,1,0,2
1_N_16_77,1_I_7_1,1,0,2
1_T_17_1,1_I_7_1,1,0,2
1_N_17_77,1_I_7_1,1,0,2
2_T_1_4,1_I_7_1,1,0,2
2_N_1_51,1_I_7_1,1,0,2
2_T_2_4,1_I_7_1,1,0,2
2_N_2_58,1_I_7_1,1,0,2
2_T_3_4,1_I_7_1,1,0,2
2_N_3_1,1_I_7_1,1,0,2
2_T_4_4,1_I_7_1,1,0,2
2_N_4_58,1_I_7_1,1,0,2
2_T_5_4,1_I_7_1,1,0,2
2_N_5_58,1_I_7_1,1,0,2
2_T_6_4,1_I_7_1,1,0,2
2_N_6_58,1_I_7_1,1,0,2
2_T_7_4,1_I_7_1,1,0,2
2_N_7_63,1_I_7_1,1,0,2
2_T_8_4,1_I_7_1,1,0,2
2_N_8_58,1_I_7_1,1,0,2
2_T_9_4,1_I_7_1,1,0,2
2_N_9_1,1_I_7_1,1,0,2
2_T_10_4,1_I_7_1,1,0,2
2_N_10_58,1_I_7_1,1,0,2
2_T_11_4,1_I_7_1,1,0,2
2_N_11_58,1_I_7_1,1,0,2
2_T_12_4,1_I_7_1,1,0,2
2_N_12_58,1_I_7_1,1,0,2
2_T_13_4,1_I_7_1,1,0,2
2_N_13_60,1_I_7_1,1,0,2
