1_N_1_73,1_I_2_1,1,0,2
1_T_1_8,1_I_2_1,1,0,2
1_N_2_81,1_I_2_1,1,0,2
1_T_2_8,1_I_2_1,1,0,2
1_N_3_80,1_I_2_1,1,0,2
1_T_3_6,1_I_2_1,1,0,2
1_N_4_78,1_I_2_1,1,0,2
1_T_4_2,1_I_2_1,1,0,2
1_N_5_76,1_I_2_1,1,0,2
1_T_5_8,1_I_2_1,1,0,2
1_N_6_73,1_I_2_1,1,0,2
1_T_6_8,1_I_2_1,1,0,2
1_N_7_81,1_I_2_1,1,0,2
1_T_7_8,1_I_2_1,1,0,2
1_N_8_80,1_I_2_1,1,0,2
1_T_8_6,1_I_2_1,1,0,2
1_N_9_78,1_I_2_1,1,0,2
1_T_9_2,1_I_2_1,1,0,2
1_N_10_76,1_I_2_1,1,0,2
1_T_10_8,1_I_2_1,1,0,2
1_N_11_73,1_I_2_1,1,0,2
1_T_11_8,1_I_2_1,1,0,2
1_N_12_81,1_I_2_1,1,0,2
1_T_12_8,1_I_2_1,1,0,2
1_N_13_78,1_I_2_1,1,0,2
1_T_13_6,1_I_2_1,1,0,2
1_N_14_76,1_I_2_1,1,0,2
1_T_14_2,1_I_2_1,1,0,2
1_N_15_74,1_I_2_1,1,0,2
1_T_15_8,1_I_2_1,1,0,2
1_N_16_71,1_I_2_1,1,0,2
1_T_16_8,1_I_2_1,1,0,2
1_N_17_76,1_I_2_1,1,0,2
1_T_17_8,1_I_2_1,1,0,2
1_N_18_73,1_I_2_1,1,0,2
1_T_18_16,1_I_2_1,1,0,2
1_N_19_73,1_I_2_1,1,0,2
1_T_19_8,1_I_2_1,1,0,2
1_N_20_81,1_I_2_1,1,0,2
1_T_20_8,1_I_2_1,1,0,2
1_N_21_80,1_I_2_1,1,0,2
1_T_21_6,1_I_2_1,1,0,2
1_N_22_78,1_I_2_1,1,0,2
1_T_22_2,1_I_2_1,1,0,2
1_N_23_76,1_I_2_1,1,0,2
1_T_23_8,1_I_2_1,1,0,2
1_N_24_73,1_I_2_1,1,0,2
1_T_24_8,1_I_2_1,1,0,2
2_N_1_61,1_I_2_1,1,0,2
2_T_1_3,1_I_2_1,1,0,2
2_N_2_64,1_I_2_1,1,0,2
2_T_2_3,1_I_2_1,1,0,2
2_N_3_69,1_I_2_1,1,0,2
2_T_3_3,1_I_2_1,1,0,2
2_N_4_60,1_I_2_1,1,0,2
2_T_4_3,1_I_2_1,1,0,2
2_N_5_66,1_I_2_1,1,0,2
2_T_5_3,1_I_2_1,1,0,2
2_N_6_69,1_I_2_1,1,0,2
2_T_6_3,1_I_2_1,1,0,2
2_N_7_59,1_I_2_1,1,0,2
2_T_7_3,1_I_2_1,1,0,2
2_N_8_64,1_I_2_1,1,0,2
2_T_8_3,1_I_2_1,1,0,2
2_N_9_68,1_I_2_1,1,0,2
2_T_9_3,1_I_2_1,1,0,2
2_N_10_62,1_I_2_1,1,0,2
2_T_10_3,1_I_2_1,1,0,2
2_N_11_64,1_I_2_1,1,0,2
2_T_11_3,1_I_2_1,1,0,2
2_N_12_71,1_I_2_1,1,0,2
2_T_12_3,1_I_2_1,1,0,2
2_N_13_61,1_I_2_1,1,0,2
2_T_13_3,1_I_2_1,1,0,2
2_N_14_64,1_I_2_1,1,0,2
2_T_14_3,1_I_2_1,1,0,2
2_N_15_69,1_I_2_1,1,0,2
2_T_15_3,1_I_2_1,1,0,2
2_N_16_60,1_I_2_1,1,0,2
2_T_16_3,1_I_2_1,1,0,2
2_N_17_66,1_I_2_1,1,0,2
2_T_17_3,1_I_2_1,1,0,2
2_N_18_69,1_I_2_1,1,0,2
2_T_18_3,1_I_2_1,1,0,2
1_N_1_1,1_I_20_1,1,0,2
1_T_1_44,1_I_20_1,1,0,2
1_N_2_64,1_I_20_1,1,0,2
1_T_2_4,1_I_20_1,1,0,2
1_N_3_62,1_I_20_1,1,0,2
1_T_3_8,1_I_20_1,1,0,2
1_N_4_64,1_I_20_1,1,0,2
1_T_4_3,1_I_20_1,1,0,2
1_N_5_62,1_I_20_1,1,0,2
1_T_5_1,1_I_20_1,1,0,2
1_N_6_65,1_I_20_1,1,0,2
1_T_6_6,1_I_20_1,1,0,2
1_N_7_64,1_I_20_1,1,0,2
1_T_7_2,1_I_20_1,1,0,2
1_N_8_62,1_I_20_1,1,0,2
1_T_8_4,1_I_20_1,1,0,2
1_N_9_60,1_I_20_1,1,0,2
1_T_9_12,1_I_20_1,1,0,2
1_N_10_55,1_I_20_1,1,0,2
1_T_10_8,1_I_20_1,1,0,2
1_N_11_64,1_I_20_1,1,0,2
1_T_11_4,1_I_20_1,1,0,2
1_N_12_62,1_I_20_1,1,0,2
1_T_12_6,1_I_20_1,1,0,2
1_N_13_64,1_I_20_1,1,0,2
1_T_13_2,1_I_20_1,1,0,2
1_N_14_62,1_I_20_1,1,0,2
1_T_14_3,1_I_20_1,1,0,2
1_T_14_4,1_I_20_1,1,0,2
1_N_15_64,1_I_20_1,1,0,2
1_T_15_1,1_I_20_1,1,0,2
1_N_16_64,1_I_20_1,1,0,2
1_T_16_2,1_I_20_1,1,0,2
1_N_17_62,1_I_20_1,1,0,2
1_T_17_4,1_I_20_1,1,0,2
1_N_18_72,1_I_20_1,1,0,2
1_T_18_20,1_I_20_1,1,0,2
1_N_19_60,1_I_20_1,1,0,2
1_T_19_4,1_I_20_1,1,0,2
1_N_20_1,1_I_20_1,1,0,2
1_T_20_20,1_I_20_1,1,0,2
2_N_1_1,1_I_20_1,1,0,2
2_T_1_48,1_I_20_1,1,0,2
2_N_2_59,1_I_20_1,1,0,2
2_T_2_24,1_I_20_1,1,0,2
2_N_3_52,1_I_20_1,1,0,2
2_T_3_24,1_I_20_1,1,0,2
2_N_4_59,1_I_20_1,1,0,2
2_T_4_24,1_I_20_1,1,0,2
2_N_5_52,1_I_20_1,1,0,2
2_T_5_16,1_I_20_1,1,0,2
2_N_6_1,1_I_20_1,1,0,2
2_T_6_7,1_I_20_1,1,0,2
2_N_7_41,1_I_20_1,1,0,2
2_T_7_1,1_I_20_1,1,0,2
2_N_8_57,1_I_20_1,1,0,2
2_T_8_8,1_I_20_1,1,0,2
2_N_9_57,1_I_20_1,1,0,2
2_T_9_4,1_I_20_1,1,0,2
2_N_10_60,1_I_20_1,1,0,2
2_T_10_6,1_I_20_1,1,0,2
2_N_11_59,1_I_20_1,1,0,2
2_T_11_2,1_I_20_1,1,0,2
2_N_12_1,1_I_20_1,1,0,2
2_T_12_3,1_I_20_1,1,0,2
2_N_13_40,1_I_20_1,1,0,2
2_T_13_1,1_I_20_1,1,0,2
2_N_14_55,1_I_20_1,1,0,2
2_T_14_12,1_I_20_1,1,0,2
2_N_15_48,1_I_20_1,1,0,2
2_N_16_1,1_I_20_1,1,0,2
2_T_16_8,1_I_20_1,1,0,2
2_N_17_48,1_I_20_1,1,0,2
2_T_17_4,1_I_20_1,1,0,2
2_N_18_53,1_I_20_1,1,0,2
2_T_18_6,1_I_20_1,1,0,2
2_N_19_53,1_I_20_1,1,0,2
2_T_19_2,1_I_20_1,1,0,2
2_N_20_53,1_I_20_1,1,0,2
2_T_20_3,1_I_20_1,1,0,2
2_T_20_4,1_I_20_1,1,0,2
1_N_1_1,1_I_17_1,1,0,2
1_T_1_12,1_I_17_1,1,0,2
1_N_2_52,1_I_17_1,1,0,2
1_T_2_1,1_I_17_1,1,0,2
1_N_3_1,1_I_17_1,1,0,2
1_T_3_3,1_I_17_1,1,0,2
1_N_4_57,1_I_17_1,1,0,2
1_T_4_1,1_I_17_1,1,0,2
1_N_5_52,1_I_17_1,1,0,2
1_T_5_1,1_I_17_1,1,0,2
1_N_6_59,1_I_17_1,1,0,2
1_T_6_1,1_I_17_1,1,0,2
1_N_7_60,1_I_17_1,1,0,2
1_T_7_1,1_I_17_1,1,0,2
1_N_8_1,1_I_17_1,1,0,2
1_T_8_3,1_I_17_1,1,0,2
1_N_9_59,1_I_17_1,1,0,2
1_T_9_1,1_I_17_1,1,0,2
1_N_10_52,1_I_17_1,1,0,2
1_T_10_1,1_I_17_1,1,0,2
1_N_11_60,1_I_17_1,1,0,2
1_T_11_1,1_I_17_1,1,0,2
1_N_12_62,1_I_17_1,1,0,2
1_T_12_1,1_I_17_1,1,0,2
1_N_13_1,1_I_17_1,1,0,2
1_T_13_3,1_I_17_1,1,0,2
1_N_14_60,1_I_17_1,1,0,2
1_T_14_1,1_I_17_1,1,0,2
1_N_15_52,1_I_17_1,1,0,2
1_T_15_1,1_I_17_1,1,0,2
1_N_16_62,1_I_17_1,1,0,2
1_T_16_1,1_I_17_1,1,0,2
